price,gender,movement,case_material_category,brand_country,brand_age,warranty_period,dial_color,strap_material,collection_popularity,water_resistance_meters,case_diameter_mm,brand_prestige_level
72100.0,female,quartz,steel,switzerland,171.0,5.0,black,stainless_steel,13.0,50.0,30.0,2
72100.0,female,quartz,steel,switzerland,171.0,5.0,green,stainless_steel,13.0,50.0,30.0,2
599500.0,female,quartz,gold,switzerland,176.0,5.0,blue,steel_gold,42.0,30.0,28.0,4
75100.0,unisex,quartz,steel,switzerland,171.0,5.0,yellow,stainless_steel,13.0,50.0,38.0,2
434200.0,male,automatic,titanium,switzerland,171.0,2.0,skeleton,rubber,35.0,100.0,44.0,3
175300.0,male,automatic,steel,switzerland,194.0,2.0,grey,crocodile,16.0,50.0,48.0,2
1294800.0,female,automatic,gold,switzerland,44.0,2.0,black,rubber,43.0,100.0,33.0,4
1237600.0,male,automatic,steel,switzerland,171.0,2.0,green,stainless_steel,10.0,100.0,40.0,5
60100.0,female,quartz,steel,switzerland,171.0,5.0,champagne,stainless_steel,13.0,50.0,38.0,2
1450800.0,female,automatic,gold,switzerland,44.0,2.0,white,rubber,43.0,100.0,39.0,4
354200.0,male,automatic,steel,italy,164.0,8.0,white,crocodile,17.0,30.0,42.0,4
74700.0,female,quartz,steel,switzerland,194.0,2.0,white,stainless_steel,16.0,50.0,35.0,2
447200.0,female,quartz,titanium,switzerland,44.0,2.0,black,rubber,45.0,50.0,33.0,4
395200.0,female,quartz,titanium,switzerland,44.0,2.0,green,rubber,45.0,50.0,29.0,4
78000.0,male,automatic,steel,switzerland,171.0,2.0,black,leather,5.0,30.0,45.0,1
136000.0,female,automatic,steel,switzerland,192.0,5.0,mother_of_pearl,stainless_steel,57.0,100.0,30.0,2
37780.0,male,automatic,steel,switzerland,171.0,2.0,blue,stainless_steel,160.0,100.0,40.0,1
38980.0,male,automatic,steel,switzerland,171.0,2.0,blue,rubber,97.0,300.0,40.0,1
166400.0,unisex,quartz,carbon,switzerland,140.0,2.0,black,rubber,15.0,100.0,38.0,3
120000.0,female,automatic,steel,switzerland,192.0,5.0,silver,stainless_steel,54.0,30.0,34.0,2
27890.0,male,quartz,steel,switzerland,171.0,2.0,black,stainless_steel,97.0,300.0,40.0,1
83200.0,male,automatic,steel,switzerland,171.0,2.0,blue,silicone,5.0,30.0,45.0,1
130000.0,male,automatic,steel,switzerland,171.0,2.0,blue,leather,19.0,50.0,38.0,2
86000.0,female,quartz,steel,switzerland,192.0,2.0,silver,leather,69.0,30.0,22.0,2
44670.0,male,automatic,steel,switzerland,171.0,2.0,blue,stainless_steel,160.0,100.0,40.0,1
344600.0,male,manual,steel,italy,164.0,8.0,blue,calfskin,14.0,100.0,45.0,4
6307600.0,male,manual,gold,switzerland,171.0,5.0,blue,crocodile,1.0,30.0,46.0,5
598200.0,male,manual,steel,italy,164.0,8.0,green,leather,14.0,100.0,45.0,4
933200.0,male,automatic,gold,italy,164.0,8.0,green,crocodile,14.0,50.0,40.0,4
722600.0,male,automatic,steel,italy,164.0,8.0,blue,rubber,21.0,300.0,47.0,4
135200.0,male,automatic,steel,switzerland,171.0,2.0,black,stainless_steel,13.0,100.0,40.0,2
856600.0,male,automatic,carbon,italy,164.0,8.0,black,rubber,21.0,300.0,42.0,4
195000.0,male,automatic,steel,switzerland,192.0,5.0,champagne,rubber,57.0,100.0,42.0,2
1483500.0,male,automatic,titanium,italy,164.0,8.0,black,rubber,21.0,300.0,47.0,4
45270.0,male,automatic,steel,switzerland,171.0,3.0,silver,leather,3.0,50.0,39.0,1
48570.0,female,automatic,gold,switzerland,171.0,2.0,mother_of_pearl,stainless_steel,160.0,30.0,29.0,1
38980.0,male,automatic,steel,switzerland,171.0,2.0,black,silicone,97.0,100.0,41.0,1
1531400.0,male,automatic,gold,italy,164.0,8.0,black,rubber,21.0,300.0,42.0,4
32380.0,male,automatic,steel,switzerland,171.0,2.0,silver,crocodile,160.0,30.0,39.0,1
41980.0,male,automatic,steel,switzerland,171.0,2.0,grey,stainless_steel,97.0,300.0,40.0,1
23390.0,male,quartz,steel,switzerland,171.0,2.0,black,stainless_steel,160.0,100.0,40.0,1
120000.0,female,automatic,steel,switzerland,192.0,5.0,silver,stainless_steel,54.0,30.0,34.0,2
275000.0,male,automatic,titanium,switzerland,192.0,5.0,anthracite,titanium,36.0,100.0,42.0,2
166400.0,unisex,quartz,carbon,switzerland,140.0,2.0,black,rubber,15.0,100.0,38.0,3
43470.0,male,automatic,steel,switzerland,171.0,3.0,anthracite,leather,3.0,50.0,39.0,1
621400.0,male,automatic,gold,switzerland,140.0,2.0,green,steel_gold,19.0,200.0,42.0,3
536000.0,male,automatic,steel,italy,164.0,8.0,white,textile,21.0,300.0,42.0,4
38380.0,male,automatic,steel,switzerland,171.0,2.0,black,synthetic,97.0,300.0,40.0,1
462800.0,male,automatic,ceramic,switzerland,140.0,5.0,yellow,calfskin,12.0,300.0,44.0,3
200000.0,male,automatic,steel,switzerland,192.0,5.0,silver,stainless_steel,57.0,100.0,42.0,2
335400.0,male,automatic,steel,switzerland,140.0,2.0,blue,stainless_steel,29.0,200.0,44.0,3
75000.0,female,quartz,steel,switzerland,194.0,2.0,white,stainless_steel,19.0,50.0,31.0,2
57100.0,unisex,quartz,steel,switzerland,171.0,5.0,black,stainless_steel,13.0,50.0,38.0,2
23990.0,male,quartz,steel,switzerland,171.0,2.0,black,rubber,97.0,300.0,40.0,1
847600.0,unisex,automatic,titanium,switzerland,44.0,2.0,blue,crocodile,43.0,100.0,39.0,4
67000.0,female,quartz,steel,switzerland,192.0,2.0,white,stainless_steel,69.0,30.0,30.0,2
57100.0,female,quartz,steel,switzerland,171.0,5.0,black,stainless_steel,13.0,50.0,30.0,2
197000.0,male,automatic,steel,switzerland,192.0,5.0,black,leather,36.0,100.0,43.0,2
634400.0,unisex,automatic,titanium,switzerland,159.0,2.0,black,rubber,1.0,100.0,43.0,4
2111200.0,male,automatic,titanium,switzerland,233.0,2.0,skeleton,rubber,2.0,30.0,45.0,5
85300.0,male,automatic,steel,switzerland,171.0,2.0,black,leather,23.0,100.0,47.0,1
69100.0,unisex,quartz,steel,switzerland,171.0,5.0,green,stainless_steel,13.0,50.0,38.0,2
53500.0,female,quartz,steel,switzerland,194.0,2.0,white,stainless_steel,19.0,50.0,31.0,2
72100.0,unisex,quartz,steel,switzerland,171.0,5.0,black,stainless_steel,13.0,50.0,38.0,2
103000.0,female,automatic,steel,switzerland,192.0,5.0,green,rubber,57.0,100.0,34.0,2
78000.0,male,automatic,steel,switzerland,171.0,2.0,brown,leather,5.0,30.0,45.0,1
104000.0,male,automatic,ceramic,switzerland,171.0,2.0,white,leather,23.0,100.0,47.0,1
780000.0,male,automatic,steel,switzerland,171.0,2.0,green,rubber,7.0,100.0,40.0,5
4700800.0,male,automatic,gold,switzerland,233.0,2.0,skeleton,rose_gold,17.0,50.0,42.0,5
205400.0,male,automatic,steel,switzerland,171.0,2.0,black,rubber,50.0,300.0,42.0,3
200000.0,male,automatic,steel,switzerland,192.0,5.0,silver,stainless_steel,57.0,100.0,42.0,2
449800.0,male,automatic,steel,switzerland,140.0,5.0,blue,crocodile,22.0,30.0,41.0,3
109000.0,male,automatic,steel,switzerland,192.0,5.0,silver,stainless_steel,57.0,100.0,38.0,2
1492400.0,male,automatic,titanium,switzerland,178.0,5.0,skeleton,rubber,9.0,200.0,44.0,5
572000.0,male,automatic,steel,switzerland,178.0,5.0,blue,rubber,9.0,300.0,44.0,5
23990.0,female,quartz,steel,switzerland,171.0,2.0,blue,stainless_steel,23.0,50.0,26.0,1
109000.0,female,automatic,steel,switzerland,192.0,5.0,green,stainless_steel,57.0,100.0,34.0,2
254800.0,male,automatic,steel,switzerland,140.0,2.0,green,rubber,15.0,300.0,44.0,3
20390.0,male,quartz,steel,switzerland,171.0,2.0,silver,stainless_steel,160.0,100.0,40.0,1
23390.0,male,quartz,steel,switzerland,171.0,2.0,black,stainless_steel,160.0,100.0,40.0,1
1190800.0,male,automatic,ceramic,switzerland,44.0,2.0,skeleton,ceramic,43.0,100.0,42.0,4
120200.0,male,automatic,titanium,switzerland,194.0,2.0,grey,rubber,45.0,100.0,42.0,2
86800.0,female,quartz,steel,switzerland,194.0,2.0,mother_of_pearl,stainless_steel,16.0,50.0,35.0,2
468000.0,female,quartz,titanium,switzerland,44.0,2.0,blue,crocodile,45.0,50.0,33.0,4
155700.0,male,automatic,steel,switzerland,194.0,2.0,blue,rubber,45.0,100.0,43.0,2
439400.0,male,automatic,steel,switzerland,140.0,5.0,blue,stainless_steel,19.0,200.0,42.0,3
291200.0,female,quartz,titanium,switzerland,44.0,2.0,green,rubber,45.0,50.0,29.0,4
129000.0,female,quartz,steel,switzerland,194.0,2.0,blue,crocodile,16.0,50.0,35.0,2
77700.0,female,quartz,steel,switzerland,194.0,2.0,silver,crocodile,19.0,50.0,31.0,2
1492400.0,male,manual,carbon,switzerland,178.0,5.0,skeleton,rubber,2.0,50.0,43.0,5
48570.0,male,automatic,steel,switzerland,171.0,2.0,black,leather,160.0,50.0,39.0,1
37780.0,unisex,automatic,steel,switzerland,171.0,2.0,green,stainless_steel,160.0,100.0,35.0,1
111800.0,male,automatic,steel,switzerland,171.0,2.0,black,stainless_steel,11.0,30.0,47.0,1
751400.0,male,automatic,steel,switzerland,159.0,2.0,blue,stainless_steel,12.0,100.0,42.0,4
215800.0,male,automatic,steel,switzerland,171.0,2.0,blue,stainless_steel,50.0,300.0,42.0,3
109000.0,female,automatic,steel,switzerland,192.0,5.0,blue,stainless_steel,57.0,100.0,34.0,2
184600.0,male,quartz,carbon,switzerland,140.0,2.0,black,rubber,15.0,100.0,44.0,3
184600.0,female,automatic,steel,switzerland,171.0,2.0,red,stainless_steel,50.0,200.0,30.0,3
119600.0,male,quartz,steel,switzerland,171.0,2.0,blue,stainless_steel,38.0,200.0,43.0,3
3785600.0,male,automatic,ceramic,switzerland,159.0,2.0,black,ceramic,12.0,100.0,41.0,4
676900.0,male,automatic,ceramic,france,171.0,2.0,skeleton,rubber,1.0,50.0,42.0,3
156000.0,male,automatic,steel,switzerland,192.0,5.0,green,stainless_steel,57.0,300.0,43.0,2
107500.0,male,automatic,steel,switzerland,194.0,2.0,grey,crocodile,16.0,50.0,43.0,2
115400.0,male,automatic,steel,switzerland,171.0,2.0,blue,leather,23.0,30.0,47.0,1
203000.0,male,automatic,steel,switzerland,192.0,5.0,black,crocodile,54.0,50.0,38.0,2
86000.0,female,quartz,steel,switzerland,192.0,2.0,silver,leather,69.0,30.0,22.0,2
433400.0,male,automatic,ceramic,france,171.0,2.0,skeleton,rubber,19.0,100.0,41.0,3
148800.0,male,automatic,steel,switzerland,194.0,8.0,grey,stainless_steel,45.0,100.0,42.0,2
145600.0,male,automatic,steel,switzerland,171.0,2.0,blue,stainless_steel,13.0,200.0,39.0,2
117000.0,male,automatic,steel,switzerland,171.0,2.0,blue,leather,19.0,100.0,41.0,2
465600.0,female,quartz,steel,switzerland,176.0,5.0,grey,stainless_steel,42.0,30.0,28.0,4
751400.0,male,automatic,steel,switzerland,159.0,2.0,black,stainless_steel,12.0,100.0,42.0,4
86000.0,female,quartz,steel,switzerland,192.0,2.0,silver,leather,69.0,30.0,22.0,2
156000.0,male,automatic,steel,switzerland,192.0,5.0,black,stainless_steel,49.0,300.0,43.0,2
370100.0,male,automatic,ceramic,france,171.0,2.0,black,ceramic,19.0,100.0,41.0,3
130000.0,male,automatic,steel,switzerland,171.0,2.0,grey,leather,19.0,50.0,38.0,2
238600.0,male,automatic,steel,france,171.0,2.0,grey,rubber,19.0,100.0,40.0,3
477300.0,male,automatic,ceramic,france,171.0,2.0,skeleton,ceramic,19.0,100.0,41.0,3
282500.0,male,automatic,steel,france,171.0,2.0,blue,stainless_steel,19.0,100.0,41.0,3
399300.0,male,automatic,steel,france,171.0,2.0,blue,stainless_steel,19.0,100.0,41.0,3
1081600.0,male,automatic,titanium,switzerland,171.0,2.0,skeleton,rubber,1.0,100.0,42.0,4
205400.0,male,automatic,steel,switzerland,171.0,2.0,blue,rubber,50.0,300.0,42.0,3
109200.0,male,quartz,steel,switzerland,171.0,2.0,blue,rubber,38.0,200.0,43.0,3
130000.0,male,quartz,steel,switzerland,171.0,2.0,black,stainless_steel,38.0,200.0,43.0,3
2028000.0,male,manual,steel,switzerland,171.0,2.0,silver,rubber,1.0,30.0,48.8,5
86000.0,female,quartz,steel,switzerland,192.0,2.0,silver,leather,69.0,30.0,22.0,2
2340000.0,male,automatic,steel,switzerland,171.0,2.0,blue,stainless_steel,10.0,100.0,42.3,5
211000.0,male,automatic,steel,switzerland,192.0,5.0,blue,synthetic,57.0,100.0,42.0,2
192000.0,female,quartz,steel,switzerland,192.0,2.0,beige,crocodile,69.0,30.0,21.0,2
64000.0,female,quartz,steel,switzerland,192.0,2.0,silver,stainless_steel,69.0,30.0,30.0,2
105000.0,male,automatic,gold,switzerland,171.0,2.0,brown,leather,11.0,30.0,47.0,1
89000.0,female,quartz,steel,switzerland,192.0,2.0,brown,stainless_steel,69.0,30.0,29.0,2
109700.0,male,automatic,steel,switzerland,171.0,2.0,grey,stainless_steel,23.0,30.0,47.0,1
280800.0,male,automatic,steel,switzerland,140.0,2.0,blue,stainless_steel,12.0,300.0,44.0,3
572000.0,male,automatic,titanium,switzerland,171.0,2.0,black,rubber,7.0,100.0,39.0,3
148800.0,male,automatic,steel,switzerland,194.0,2.0,green,stainless_steel,45.0,100.0,39.0,2
477200.0,male,automatic,steel,switzerland,176.0,5.0,blue,stainless_steel,42.0,50.0,41.0,4
1794000.0,female,automatic,gold,switzerland,171.0,2.0,black,crocodile,4.0,50.0,40.0,4
74700.0,female,quartz,steel,switzerland,194.0,2.0,blue,stainless_steel,16.0,50.0,35.0,2
283400.0,female,automatic,steel,switzerland,140.0,2.0,mother_of_pearl,crocodile,22.0,30.0,35.0,3
483100.0,male,manual,steel,switzerland,176.0,5.0,blue,stainless_steel,25.0,50.0,43.0,4
301600.0,male,automatic,steel,switzerland,140.0,2.0,blue,stainless_steel,19.0,200.0,40.0,3
192000.0,female,quartz,steel,switzerland,192.0,2.0,blue,crocodile,69.0,30.0,22.0,2
15590.0,female,quartz,steel,switzerland,171.0,2.0,white,stainless_steel,160.0,50.0,34.0,1
156000.0,male,automatic,steel,switzerland,192.0,5.0,black,stainless_steel,49.0,300.0,41.0,2
204500.0,male,automatic,ceramic,france,171.0,2.0,blue,calfskin,8.0,100.0,42.0,3
50000.0,male,quartz,steel,switzerland,192.0,2.0,white,stainless_steel,69.0,30.0,35.0,2
83200.0,male,automatic,steel,switzerland,171.0,2.0,black,leather,23.0,30.0,47.0,1
19790.0,male,quartz,steel,switzerland,171.0,2.0,blue,stainless_steel,160.0,100.0,40.0,1
18890.0,female,quartz,steel,switzerland,171.0,2.0,blue,leather,160.0,50.0,32.0,1
780000.0,unisex,automatic,steel,switzerland,159.0,2.0,white,stainless_steel,17.0,50.0,38.0,4
780000.0,unisex,automatic,steel,switzerland,159.0,2.0,grey,stainless_steel,17.0,50.0,38.0,4
94400.0,male,automatic,steel,switzerland,171.0,2.0,black,leather,11.0,30.0,48.0,1
161200.0,female,quartz,steel,switzerland,171.0,2.0,mother_of_pearl,stainless_steel,50.0,200.0,34.0,3
19790.0,male,quartz,steel,switzerland,171.0,2.0,green,stainless_steel,160.0,100.0,40.0,1
23690.0,male,quartz,steel,switzerland,171.0,2.0,silver,crocodile,160.0,50.0,41.0,1
18590.0,female,quartz,steel,switzerland,171.0,2.0,pink,stainless_steel,23.0,50.0,30.0,1
145600.0,male,quartz,steel,switzerland,171.0,2.0,blue,stainless_steel,50.0,200.0,40.0,3
292000.0,male,automatic,steel,italy,164.0,8.0,black,crocodile,14.0,50.0,40.0,4
93600.0,male,quartz,steel,switzerland,171.0,2.0,black,stainless_steel,38.0,200.0,41.0,3
119600.0,female,quartz,steel,switzerland,171.0,2.0,blue,stainless_steel,50.0,200.0,34.0,3
956800.0,female,quartz,steel,switzerland,164.0,2.0,silver,stainless_steel,9.0,50.0,36.0,4
743600.0,male,automatic,steel,switzerland,164.0,2.0,black,rubber,3.0,100.0,45.0,4
644800.0,female,automatic,gold,switzerland,164.0,2.0,silver,steel_gold,9.0,50.0,40.0,4
23690.0,unisex,quartz,steel,switzerland,171.0,2.0,white,synthetic,97.0,300.0,40.0,1
494000.0,male,automatic,titanium,switzerland,140.0,5.0,grey,rubber,19.0,200.0,42.0,3
270400.0,male,automatic,steel,switzerland,140.0,2.0,green,crocodile,22.0,30.0,41.0,3
20990.0,female,quartz,steel,switzerland,171.0,2.0,mother_of_pearl,stainless_steel,160.0,100.0,35.0,1
215800.0,male,automatic,steel,switzerland,171.0,2.0,green,rubber,36.0,300.0,44.0,2
403000.0,male,automatic,steel,switzerland,140.0,2.0,blue,rubber,19.0,200.0,40.0,3
81000.0,female,quartz,steel,switzerland,192.0,2.0,black,stainless_steel,49.0,300.0,32.0,2
119600.0,male,quartz,steel,switzerland,171.0,2.0,blue,rubber,38.0,200.0,43.0,3
36580.0,male,automatic,steel,switzerland,171.0,2.0,black,silicone,97.0,100.0,41.0,1
750900.0,unisex,automatic,steel,switzerland,159.0,2.0,white,calfskin,17.0,50.0,38.0,4
345800.0,male,automatic,steel,switzerland,140.0,2.0,black,stainless_steel,29.0,200.0,42.0,3
293800.0,male,automatic,steel,switzerland,140.0,2.0,black,crocodile,22.0,30.0,41.0,3
173000.0,male,automatic,other,italy,140.0,5.0,white,rubber,11.0,100.0,40.0,4
5928000.0,male,automatic,gold,switzerland,171.0,2.0,black,rose_gold,10.0,100.0,40.0,5
117000.0,male,automatic,steel,switzerland,192.0,5.0,blue,stainless_steel,36.0,100.0,40.0,2
3203200.0,male,automatic,steel,switzerland,159.0,2.0,blue,stainless_steel,12.0,100.0,41.0,4
878800.0,male,automatic,titanium,switzerland,44.0,2.0,grey,titanium,43.0,100.0,40.0,4
22190.0,male,quartz,steel,switzerland,171.0,2.0,blue,crocodile,97.0,100.0,45.0,1
92000.0,female,quartz,gold,switzerland,192.0,2.0,yellow,steel_gold,69.0,30.0,29.0,2
14690.0,male,quartz,steel,switzerland,171.0,2.0,silver,crocodile,160.0,100.0,40.0,1
15590.0,female,quartz,steel,switzerland,171.0,2.0,blue,stainless_steel,160.0,50.0,34.0,1
19190.0,female,quartz,steel,switzerland,171.0,2.0,mother_of_pearl,stainless_steel,23.0,50.0,30.0,1
21890.0,female,quartz,steel,switzerland,171.0,2.0,blue,stainless_steel,97.0,300.0,36.0,1
120200.0,male,automatic,steel,switzerland,194.0,2.0,green,rubber,45.0,100.0,42.0,2
15590.0,male,quartz,steel,switzerland,171.0,2.0,blue,stainless_steel,160.0,50.0,40.0,1
17990.0,male,quartz,steel,switzerland,171.0,2.0,green,stainless_steel,160.0,50.0,40.0,1
15890.0,female,quartz,steel,switzerland,171.0,2.0,blue,stainless_steel,160.0,100.0,34.0,1
19190.0,male,quartz,steel,switzerland,171.0,2.0,black,stainless_steel,160.0,100.0,42.0,1
20090.0,female,quartz,steel,switzerland,171.0,2.0,pink,stainless_steel,160.0,100.0,35.0,1
43770.0,male,automatic,gold,switzerland,171.0,2.0,black,steel_gold,160.0,100.0,40.0,1
41080.0,male,automatic,steel,switzerland,171.0,2.0,blue,rubber,97.0,300.0,43.0,1
30580.0,male,quartz,steel,switzerland,171.0,2.0,black,stainless_steel,97.0,100.0,45.0,1
16790.0,male,quartz,steel,switzerland,171.0,2.0,silver,crocodile,160.0,30.0,42.0,1
173000.0,male,automatic,other,italy,140.0,5.0,blue,rubber,11.0,100.0,40.0,4
433000.0,female,quartz,gold,italy,140.0,5.0,green,steel_gold,14.0,30.0,33.0,4
395200.0,male,automatic,titanium,switzerland,44.0,2.0,grey,crocodile,45.0,50.0,45.0,4
639000.0,male,automatic,gold,italy,140.0,5.0,black,crocodile,14.0,50.0,38.0,4
1450800.0,unisex,automatic,gold,switzerland,44.0,2.0,black,rubber,43.0,100.0,39.0,4
1294800.0,female,automatic,gold,switzerland,44.0,2.0,white,rubber,43.0,100.0,33.0,4
483600.0,male,automatic,ceramic,switzerland,44.0,2.0,blue,crocodile,45.0,50.0,42.0,4
592800.0,male,automatic,titanium,switzerland,44.0,2.0,black,titanium,45.0,50.0,42.0,4
464200.0,male,automatic,steel,italy,164.0,8.0,white,stainless_steel,37.0,300.0,44.0,4
670800.0,male,automatic,ceramic,switzerland,44.0,2.0,black,rubber,45.0,50.0,45.0,4
551200.0,male,automatic,titanium,switzerland,44.0,2.0,white,crocodile,45.0,50.0,45.0,4
1528800.0,unisex,automatic,gold,switzerland,44.0,2.0,white,rubber,45.0,50.0,40.0,4
564700.0,male,automatic,steel,italy,164.0,8.0,grey,textile,21.0,300.0,44.0,4
982800.0,unisex,automatic,titanium,switzerland,44.0,2.0,black,rubber,45.0,50.0,40.0,4
863200.0,male,automatic,ceramic,switzerland,44.0,2.0,black,ceramic,45.0,50.0,45.0,4
2532100.0,male,automatic,gold,italy,164.0,8.0,blue,crocodile,37.0,50.0,44.0,4
722800.0,male,automatic,gold,switzerland,44.0,2.0,black,rubber,45.0,50.0,42.0,4
445100.0,male,automatic,steel,italy,164.0,8.0,black,crocodile,37.0,100.0,40.0,4
551200.0,male,automatic,titanium,switzerland,44.0,2.0,grey,crocodile,45.0,50.0,42.0,4
680900.0,male,automatic,ceramic,switzerland,176.0,5.0,black,rubber,59.0,100.0,46.0,4
119600.0,female,quartz,steel,switzerland,171.0,2.0,blue,stainless_steel,50.0,200.0,34.0,3
358800.0,male,automatic,steel,switzerland,171.0,2.0,blue,textile,35.0,100.0,39.0,3
348400.0,male,automatic,steel,switzerland,171.0,2.0,green,stainless_steel,35.0,100.0,44.0,3
41980.0,male,automatic,gold,switzerland,171.0,2.0,grey,steel_gold,97.0,300.0,40.0,1
25490.0,male,quartz,steel,switzerland,171.0,2.0,black,stainless_steel,97.0,300.0,40.0,1
1034800.0,male,automatic,titanium,switzerland,44.0,2.0,skeleton,rubber,43.0,100.0,44.0,4
219200.0,male,automatic,steel,france,171.0,2.0,black,leather,8.0,100.0,42.0,3
156000.0,male,automatic,steel,switzerland,192.0,5.0,green,stainless_steel,49.0,300.0,41.0,2
115400.0,male,automatic,steel,switzerland,171.0,2.0,green,silicone,23.0,100.0,47.0,1
81100.0,male,automatic,steel,switzerland,171.0,2.0,green,stainless_steel,5.0,30.0,45.0,1
26390.0,male,quartz,steel,switzerland,171.0,2.0,blue,stainless_steel,97.0,100.0,40.0,1
88400.0,male,automatic,steel,switzerland,171.0,2.0,grey,leather,23.0,30.0,47.0,1
312000.0,female,quartz,titanium,switzerland,44.0,2.0,blue,crocodile,45.0,50.0,33.0,4
283000.0,female,automatic,steel,italy,140.0,5.0,mother_of_pearl,crocodile,10.0,50.0,33.0,4
83200.0,male,automatic,steel,switzerland,171.0,2.0,black,leather,11.0,30.0,47.0,1
91500.0,male,automatic,steel,switzerland,171.0,2.0,grey,leather,23.0,30.0,47.0,1
208000.0,female,automatic,steel,switzerland,192.0,5.0,mother_of_pearl,rubber,57.0,100.0,34.0,2
115400.0,male,automatic,steel,switzerland,171.0,2.0,blue,silicone,23.0,100.0,47.0,1
546000.0,male,automatic,titanium,switzerland,171.0,2.0,skeleton,rubber,7.0,100.0,39.0,3
634400.0,male,automatic,steel,switzerland,159.0,2.0,green,stainless_steel,17.0,100.0,41.0,4
228800.0,male,automatic,steel,switzerland,140.0,2.0,green,calfskin,12.0,300.0,42.0,3
733200.0,male,automatic,titanium,switzerland,178.0,5.0,black,rubber,9.0,300.0,44.0,5
82200.0,male,automatic,steel,switzerland,171.0,2.0,white,leather,23.0,30.0,47.0,1
92600.0,male,automatic,steel,switzerland,171.0,2.0,black,stainless_steel,23.0,30.0,47.0,1
17990.0,female,quartz,gold,switzerland,171.0,2.0,silver,stainless_steel,160.0,100.0,34.0,1
41080.0,female,automatic,gold,switzerland,171.0,2.0,silver,stainless_steel,160.0,30.0,26.0,1
39280.0,female,automatic,gold,switzerland,171.0,2.0,silver,steel_gold,160.0,30.0,26.0,1
202300.0,male,automatic,steel,switzerland,194.0,2.0,blue,stainless_steel,16.0,50.0,42.0,2
15890.0,male,quartz,steel,switzerland,171.0,2.0,black,stainless_steel,160.0,100.0,40.0,1
19490.0,male,quartz,gold,switzerland,171.0,2.0,blue,steel_gold,160.0,100.0,40.0,1
15890.0,female,quartz,steel,switzerland,171.0,2.0,silver,stainless_steel,160.0,100.0,34.0,1
103600.0,male,automatic,steel,switzerland,194.0,2.0,green,rubber,45.0,100.0,42.0,2
15890.0,female,quartz,steel,switzerland,171.0,2.0,blue,stainless_steel,160.0,100.0,34.0,1
21590.0,female,quartz,gold,switzerland,171.0,2.0,champagne,steel_gold,160.0,100.0,34.0,1
26690.0,female,quartz,steel,switzerland,171.0,2.0,mother_of_pearl,stainless_steel,160.0,100.0,36.0,1
25190.0,male,quartz,steel,switzerland,171.0,2.0,black,rubber,97.0,100.0,46.0,1
156000.0,male,automatic,steel,switzerland,192.0,5.0,blue,stainless_steel,49.0,300.0,41.0,2
262600.0,male,automatic,steel,switzerland,140.0,2.0,green,rubber,29.0,200.0,42.0,3
114100.0,male,automatic,steel,switzerland,194.0,2.0,grey,crocodile,16.0,50.0,48.0,2
46770.0,male,automatic,steel,switzerland,171.0,2.0,beige,leather,160.0,50.0,39.0,1
408000.0,male,automatic,steel,italy,140.0,5.0,blue,stainless_steel,16.0,100.0,42.0,4
535600.0,female,quartz,steel,switzerland,44.0,2.0,black,rubber,43.0,100.0,38.0,4
483600.0,male,automatic,ceramic,switzerland,44.0,2.0,blue,crocodile,45.0,50.0,45.0,4
551200.0,male,automatic,titanium,switzerland,44.0,2.0,blue,crocodile,45.0,50.0,45.0,4
395200.0,male,automatic,titanium,switzerland,44.0,2.0,black,crocodile,45.0,50.0,45.0,4
1565200.0,female,automatic,steel,switzerland,44.0,2.0,leopard,rubber,43.0,100.0,41.0,4
136000.0,female,automatic,steel,switzerland,192.0,5.0,mother_of_pearl,stainless_steel,57.0,100.0,34.0,2
1097200.0,female,quartz,gold,switzerland,233.0,2.0,silver,steel_gold,17.0,30.0,34.0,5
145000.0,male,automatic,steel,switzerland,192.0,5.0,black,rubber,49.0,300.0,41.0,2
355000.0,female,automatic,steel,switzerland,176.0,5.0,blue,stainless_steel,59.0,50.0,38.0,4
103600.0,male,automatic,steel,switzerland,194.0,2.0,blue,rubber,45.0,100.0,42.0,2
130000.0,male,quartz,steel,switzerland,171.0,2.0,blue,stainless_steel,50.0,200.0,40.0,3
42880.0,male,automatic,steel,switzerland,171.0,2.0,grey,stainless_steel,97.0,300.0,43.0,1
42880.0,male,automatic,steel,switzerland,171.0,2.0,blue,stainless_steel,97.0,300.0,43.0,1
1492400.0,male,automatic,titanium,switzerland,233.0,2.0,grey,rubber,17.0,100.0,44.0,5
80200.0,male,quartz,steel,switzerland,194.0,2.0,blue,stainless_steel,16.0,50.0,43.0,2
692600.0,female,automatic,steel,switzerland,159.0,2.0,blue,stainless_steel,12.0,100.0,36.0,4
634400.0,male,automatic,steel,switzerland,159.0,2.0,white,stainless_steel,17.0,100.0,41.0,4
517900.0,male,automatic,steel,switzerland,159.0,2.0,blue,stainless_steel,12.0,100.0,41.0,4
593600.0,male,automatic,steel,switzerland,176.0,5.0,black,stainless_steel,25.0,50.0,44.25,4
348400.0,male,automatic,steel,switzerland,171.0,2.0,green,crocodile,35.0,100.0,39.0,3
343200.0,male,automatic,steel,switzerland,140.0,5.0,blue,calfskin,12.0,300.0,44.0,3
244400.0,male,automatic,steel,switzerland,140.0,2.0,blue,stainless_steel,12.0,300.0,42.0,3
408000.0,male,automatic,steel,italy,140.0,5.0,black,stainless_steel,16.0,100.0,42.0,4
